city,county,state,country,cases,deaths,recovered,tested,active,population,lat,long,url,maintainer,rating,featureId,curators,sources,countyName,certValidation,maintainers
,Sherman County,TX,USA,0,,,,0,3079,36.277966500000005,-101.89324049999999,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1908,,,,,
,Somervell County,TX,USA,0,,,,0,9016,32.202973,-97.78034,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1909,,,,,
,Starr County,TX,USA,0,,,,0,64525,26.510827,-98.746037,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1910,,,,,
,Stephens County,TX,USA,0,,,,0,9433,32.735902499999995,-98.83583300000001,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1911,,,,,
,Sterling County,TX,USA,0,,,,0,1311,31.821835,-101.044612,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1912,,,,,
,Stonewall County,TX,USA,0,,,,0,1362,33.178922,-100.2540175,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1913,,,,,
,Sutton County,TX,USA,0,,,,0,3758,30.499071,-100.53843850000001,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1914,,,,,
,Swisher County,TX,USA,0,,,,0,7462,34.53024,-101.7350275,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1915,,,,,
,Taylor County,TX,USA,0,,,,0,137640,32.3020335,-99.89074500000001,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1916,,,,,
,Terrell County,TX,USA,0,,,,0,823,30.21922,-102.106647,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1917,,,,,
,Terry County,TX,USA,0,,,,0,12287,33.1741315,-102.335476,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1918,,,,,
,Throckmorton County,TX,USA,0,,,,0,1515,33.177718999999996,-99.2116595,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1919,,,,,
,Titus County,TX,USA,0,,,,0,33033,33.1902285,-94.9674565,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1920,,,,,
,Tom Green County,TX,USA,0,,,,0,118189,31.3958185,-100.68959050000001,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1921,,,,,
,Trinity County,TX,USA,0,,,,0,14740,31.105748,-95.138864,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1922,,,,,
,Tyler County,TX,USA,0,,,,0,21696,30.7924925,-94.358245,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1923,,,,,
,Upshur County,TX,USA,0,,,,0,41260,32.7123795,-94.9128805,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1924,,,,,
,Upton County,TX,USA,0,,,,0,3671,31.3655555,-102.046926,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1925,,,,,
,Uvalde County,TX,USA,0,,,,0,26846,29.356916,-99.7619575,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1926,,,,,
,Val Verde County,TX,USA,0,,,,0,49208,29.7633005,-101.2300305,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1927,,,,,
,Van Zandt County,TX,USA,0,,,,0,56019,32.596861000000004,-95.762947,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1928,,,,,
,Victoria County,TX,USA,0,,,,0,92035,28.7959645,-96.97589149999999,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1929,,,,,
,Walker County,TX,USA,0,,,,0,72480,30.7812335,-95.5952705,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1930,,,,,
,Waller County,TX,USA,0,,,,0,53126,29.986794500000002,-95.995436,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1931,,,,,
,Ward County,TX,USA,0,,,,0,11720,31.459402,-103.1890665,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1932,,,,,
,Washington County,TX,USA,0,,,,0,35108,30.221964,-96.43956499999999,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1933,,,,,
,Wharton County,TX,USA,0,,,,0,41619,29.298548500000003,-96.2411315,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1934,,,,,
,Wheeler County,TX,USA,0,,,,0,5191,35.400999,-100.2702715,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1935,,,,,
,Wilbarger County,TX,USA,0,,,,0,12820,34.1464225,-99.214004,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1936,,,,,
,Willacy County,TX,USA,0,,,,0,21515,26.4555365,-97.6139585,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1937,,,,,
,Wilson County,TX,USA,0,,,,0,50224,29.162042,-98.0678895,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1938,,,,,
,Winkler County,TX,USA,0,,,,0,7720,31.8692865,-103.06323850000001,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1939,,,,,
,Wise County,TX,USA,0,,,,0,68305,33.212448,-97.65232850000001,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1940,,,,,
,Wood County,TX,USA,0,,,,0,45129,32.778699,-95.4087495,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1941,,,,,
,Yoakum County,TX,USA,0,,,,0,8591,33.17366,-102.8297575,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1942,,,,,
,Young County,TX,USA,0,,,,0,18045,33.174917,-98.68730199999999,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1943,,,,,
,Zapata County,TX,USA,0,,,,0,14190,26.945424000000003,-99.2040895,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1944,,,,,
,Zavala County,TX,USA,0,,,,0,11983,28.8659505,-99.76167849999999,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1945,,,,,
,,TX,USA,175,,,,175,28995881,31.177528238191037,-100.0884705015624,https://www.dshs.state.tx.us/news/updates.shtm,,0.4146341463414634,1946,,,,,
Bear River County,,UT,USA,3,,,,3,,39.49994305252983,-111.54443973955233,https://coronavirus-dashboard.utah.gov/,,0.4878048780487805,1947,,,,,
,Davis County,UT,USA,12,,,,12,351713,40.963095499999994,-112.115984,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1948,,,,,
,Salt Lake County,UT,USA,46,,,,46,1152633,40.66808399999999,-111.9083075,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1949,,,,,
,San Juan County,UT,USA,0,,,,0,15449,37.748977499999995,-110.226921,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1950,,,,,
,Summit County,UT,USA,35,,,,35,41933,40.9000835,-110.82489050000001,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1951,,,,,
,Tooele County,UT,USA,2,,,,2,69907,40.490421,-113.09571600000001,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1952,,,,,
,Uintah County,UT,USA,0,,,,0,35438,40.160168,-109.54294300000001,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1953,,,,,
,Duchesne County,UT,USA,0,,,,0,19964,40.320004,-110.43572950000001,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1954,,,,,
,Daggett County,UT,USA,0,,,,0,980,40.832222,-109.524541,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1955,,,,,
,Utah County,UT,USA,3,,,,3,622213,40.176925999999995,-111.5347685,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1956,,,,,
,Wasatch County,UT,USA,4,,,,4,33240,40.294765,-111.25642,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1957,,,,,
,Weber County,UT,USA,3,,,,3,256359,41.2552205,-111.9569765,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1958,,,,,
,Morgan County,UT,USA,3,,,,3,12045,41.0769745,-111.549031,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1959,,,,,
,,UT,USA,112,,,2147,112,3205958,39.49994305252983,-111.54443973955233,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1947,,,,,
,Beaver County,UT,USA,0,,,,0,6580,38.3619385,-113.192927,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1960,,,,,
,Box Elder County,UT,USA,0,,,,0,54950,41.5005715,-112.957899,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1961,,,,,
,Cache County,UT,USA,0,,,,0,127068,41.6843775,-111.786214,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1962,,,,,
,Carbon County,UT,USA,0,,,,0,20269,39.640872,-110.56897649999999,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1963,,,,,
,Emery County,UT,USA,0,,,,0,10014,39.1022945,-110.647614,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1964,,,,,
,Garfield County,UT,USA,0,,,,0,5080,37.84478,-111.30855199999999,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1965,,,,,
,Grand County,UT,USA,0,,,,0,9764,38.999826999999996,-109.6150085,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1966,,,,,
,Iron County,UT,USA,0,,,,0,52775,37.811655,-113.25971899999999,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1967,,,,,
,Juab County,UT,USA,0,,,,0,11555,39.663012,-112.81630949999999,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1968,,,,,
,Kane County,UT,USA,0,,,,0,7709,37.2718585,-111.7738475,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1969,,,,,
,Millard County,UT,USA,0,,,,0,13006,39.063857,-113.03217599999999,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1970,,,,,
,Piute County,UT,USA,0,,,,0,1445,38.32891,-112.14262249999999,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1971,,,,,
,Rich County,UT,USA,0,,,,0,2464,41.572086999999996,-111.278314,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1972,,,,,
,Sanpete County,UT,USA,0,,,,0,30623,39.422766499999994,-111.63147599999999,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1973,,,,,
,Sevier County,UT,USA,0,,,,0,21539,38.7736525,-111.9083495,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1974,,,,,
,Washington County,UT,USA,0,,,,0,171700,37.309175499999995,-113.476164,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1975,,,,,
,Wayne County,UT,USA,0,,,,0,2690,38.33013,-110.86878300000001,https://coronavirus-dashboard.utah.gov/,,0.43902439024390244,1976,,,,,
,Chelan County,WA,USA,2,0,,,2,77036,47.905806999999996,-120.52038999999999,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1977,,,,,
,Clallam County,WA,USA,1,0,,,1,76737,48.12876,-123.825558,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1978,,,,,
,Clark County,WA,USA,6,3,,,3,481857,45.80125099999999,-122.5203415,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1979,,,,,
,Columbia County,WA,USA,1,0,,,1,4059,46.3118295,-117.92289099999999,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1980,,,,,
,Cowlitz County,WA,USA,1,0,,,1,108987,46.117914,-122.7288965,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1981,,,,,
,Franklin County,WA,USA,2,0,,,2,94347,46.465897,-118.8288585,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1982,,,,,
,Grant County,WA,USA,8,1,,,7,97331,47.293631,-119.508134,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1983,,,,,
,Grays Harbor County,WA,USA,1,0,,,1,73901,47.162482,-123.756045,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1984,,,,,
,Island County,WA,USA,19,1,,,18,84460,48.157794,-122.559821,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1985,,,,,
,Jefferson County,WA,USA,4,0,,,4,31729,47.8304245,-123.61055200000001,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1986,,,,,
,King County,WA,USA,793,67,,,726,2233163,47.4324805,-121.7969185,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1987,,,,,
,Kitsap County,WA,USA,12,0,,,12,269805,47.6719585,-122.7433825,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1988,,,,,
,Kittitas County,WA,USA,4,0,,,4,47364,47.167153,-120.688514,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1989,,,,,
,Klickitat County,WA,USA,2,0,,,2,22107,45.825073,-120.739452,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1990,,,,,
,Lewis County,WA,USA,1,0,,,1,79604,46.5893095,-122.3615475,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1991,,,,,
,Lincoln County,WA,USA,1,0,,,1,10740,47.609032,-118.399462,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1992,,,,,
,Mason County,WA,USA,1,0,,,1,65507,47.344863000000004,-123.153076,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1993,,,,,
,Pierce County,WA,USA,83,1,,,82,891299,47.066154,-122.10319799999999,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1994,,,,,
,Skagit County,WA,USA,25,0,,,25,128206,48.476543,-121.712645,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1995,,,,,
,Snohomish County,WA,USA,385,8,,,377,814901,48.037258,-121.65598399999999,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1996,,,,,
,Spokane County,WA,USA,11,0,,,11,514631,47.653568500000006,-117.431769,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1997,,,,,
,Thurston County,WA,USA,6,0,,,6,286419,46.9761355,-122.7023935,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1998,,,,,
,Whatcom County,WA,USA,10,1,,,9,225685,48.821715499999996,-121.884438,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,1999,,,,,
,Yakima County,WA,USA,10,0,,,10,251446,46.564808,-120.69510149999999,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,2000,,,,,
,(unassigned),WA,USA,133,0,,,133,,,,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,,,,,,
,Skamania County,WA,USA,0,,,,0,11924,45.967983000000004,-121.881879,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,2001,,,,,
,Wahkiakum County,WA,USA,0,,,,0,4426,46.265129,-123.4704835,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,2002,,,,,
,Garfield County,WA,USA,0,,,,0,2247,46.350524,-117.5460095,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,2003,,,,,
,Stevens County,WA,USA,0,,,,0,45260,48.396499000000006,-117.91595799999999,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,2004,,,,,
,Walla Walla County,WA,USA,0,,,,0,60922,46.303333499999994,-118.516355,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,2005,,,,,
,Whitman County,WA,USA,0,,,,0,49791,46.838819,-117.64426,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,2006,,,,,
,Adams County,WA,USA,0,,,,0,19759,46.999704,-118.6641215,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,2007,,,,,
,Asotin County,WA,USA,0,,,,0,22610,46.2288635,-117.1980595,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,2008,,,,,
,Benton County,WA,USA,0,,,,0,201877,46.281031,-119.40769,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,2009,,,,,
,Douglas County,WA,USA,0,,,,0,42907,47.6852815,-119.6344735,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,2010,,,,,
,Ferry County,WA,USA,0,,,,0,7649,48.4155455,-118.48731599999999,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,2011,,,,,
,Okanogan County,WA,USA,0,,,,0,42132,48.470757000000006,-119.85787099999999,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,2012,,,,,
,Pacific County,WA,USA,0,,,,0,22036,46.517013500000004,-123.72830300000001,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,2013,,,,,
,Pend Oreille County,WA,USA,0,,,,0,13602,48.5229615,-117.3308095,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,2014,,,,,
,San Juan County,WA,USA,0,,,,0,17128,48.570243500000004,-122.989615,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,2015,,,,,
,,WA,USA,1522,82,,,1440,7614893,47.27941361449236,-120.80671709265283,https://www.doh.wa.gov/Emergencies/Coronavirus,,0.3902439024390244,2016,,,,,
,Bayfield County,WI,USA,1,,,,1,15042,46.5779685,-91.1523555,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,,0.4634146341463415,2017,,,,,
,Brown County,WI,USA,2,,,,2,263378,44.460046000000006,-88.00379000000001,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,,0.4634146341463415,2018,,,,,
,Calumet County,WI,USA,1,,,,1,50159,44.0678065,-88.22310949999999,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,,0.4634146341463415,2019,,,,,
,Chippewa County,WI,USA,1,,,,1,64135,45.073983,-91.2943245,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,,0.4634146341463415,2020,,,,,
,Columbia County,WI,USA,5,,,,5,57358,43.46226849999999,-89.39524750000001,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,,0.4634146341463415,2021,,,,,
,Dane County,WI,USA,32,,,,32,542364,43.069541,-89.4235435,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,,0.4634146341463415,2022,,,,,
,Douglas County,WI,USA,1,,,,1,43208,46.4572665,-91.92256950000001,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,,0.4634146341463415,2023,,,,,
,Dunn County,WI,USA,1,,,,1,45131,44.9465935,-91.9037165,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,,0.4634146341463415,2024,,,,,
,Eau Claire County,WI,USA,1,,,,1,104534,44.726778499999995,-91.286351,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,,0.4634146341463415,2025,,,,,
,Fond du Lac County,WI,USA,14,,,,14,103066,43.7405715,-88.5234625,https://services1.arcgis.com/ISZ89Z51ft1G16OK/arcgis/rest/services/COVID19_WI/FeatureServer/0//query?where=1%3D1&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&resultType=none&distance=0.0&units=esriSRUnit_Meter&returnGeodetic=false&outFields=NAME%2CPOSITIVE%2CDATE%2CCMNTY_SPRD&returnGeometry=true&featureEncoding=esriDefault&multipatchOption=xyFootprint&maxAllowableOffset=&geometryPrecision=&outSR=&datumTransformation=&applyVCSProjection=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnExtentOnly=false&returnQueryGeometry=false&returnDistinctValues=false&cacheHint=false&orderByFields=NAME+ASC&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&returnZ=false&returnM=false&returnExceededLimitFeatures=true&quantizationParameters=&sqlFormat=none&f=pjson&token=,,0.4634146341463415,2026,,,,,
