name,level,city,county,state,country,cases,deaths,recovered,tested,active,population,lat,long,url,aggregate,rating,tz,featureId,stateId,countryId,hospitalized,countyId,publishedDate
"Decatur County, Georgia, United States",county,,Decatur County,Georgia,United States,16,0,,,,26404,30.88473027741225,-84.625743,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13087,iso2:US-GA,iso1:US,,fips:13087,
"Pierce County, Georgia, United States",county,,Pierce County,Georgia,United States,16,0,,,,19465,31.366390499999998,-82.204763,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13229,iso2:US-GA,iso1:US,,fips:13229,
"Walton County, Georgia, United States",county,,Walton County,Georgia,United States,16,0,,,,94593,33.763381499999994,-83.74398049999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13297,iso2:US-GA,iso1:US,,fips:13297,
"Bryan County, Georgia, United States",county,,Bryan County,Georgia,United States,15,1,,,,39627,31.98367950820945,-81.45959099999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13029,iso2:US-GA,iso1:US,,fips:13029,
"Coffee County, Georgia, United States",county,,Coffee County,Georgia,United States,15,0,,,,43273,31.590041999999997,-82.873685,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13069,iso2:US-GA,iso1:US,,fips:13069,
"Laurens County, Georgia, United States",county,,Laurens County,Georgia,United States,15,0,,,,47546,32.431517,-82.931041,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13175,iso2:US-GA,iso1:US,,fips:13175,
"Whitfield County, Georgia, United States",county,,Whitfield County,Georgia,United States,15,1,,,,104628,34.801993499999995,-84.9896639679067,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13313,iso2:US-GA,iso1:US,,fips:13313,
"Dawson County, Georgia, United States",county,,Dawson County,Georgia,United States,13,0,,,,26108,34.475967499999996,-84.15136799999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13085,iso2:US-GA,iso1:US,,fips:13085,
"Jackson County, Georgia, United States",county,,Jackson County,Georgia,United States,13,0,,,,72977,34.130594,-83.5873665,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13157,iso2:US-GA,iso1:US,,fips:13157,
"Dooly County, Georgia, United States",county,,Dooly County,Georgia,United States,12,0,,,,13390,32.160056499999996,-83.81994549999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13093,iso2:US-GA,iso1:US,,fips:13093,
"Greene County, Georgia, United States",county,,Greene County,Georgia,United States,12,0,,,,18324,33.558402,-83.178676,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13133,iso2:US-GA,iso1:US,,fips:13133,
"Turner County, Georgia, United States",county,,Turner County,Georgia,United States,12,0,,,,7985,31.711033,-83.6278475,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13287,iso2:US-GA,iso1:US,,fips:13287,
"Baldwin County, Georgia, United States",county,,Baldwin County,Georgia,United States,11,1,,,,44890,33.058259,-83.23696699999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13009,iso2:US-GA,iso1:US,,fips:13009,
"Calhoun County, Georgia, United States",county,,Calhoun County,Georgia,United States,11,1,,,,6189,31.535776,-84.616164,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13037,iso2:US-GA,iso1:US,,fips:13037,
"Miller County, Georgia, United States",county,,Miller County,Georgia,United States,11,0,,,,5718,31.1634885,-84.729762,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13201,iso2:US-GA,iso1:US,,fips:13201,
"Randolph County, Georgia, United States",county,,Randolph County,Georgia,United States,11,0,,,,6778,31.7736745,-84.747379,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13243,iso2:US-GA,iso1:US,,fips:13243,
"Haralson County, Georgia, United States",county,,Haralson County,Georgia,United States,10,0,,,,29792,33.7791945,-85.21159701248365,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13143,iso2:US-GA,iso1:US,,fips:13143,
"Meriwether County, Georgia, United States",county,,Meriwether County,Georgia,United States,10,0,,,,21167,33.037060499999995,-84.677502,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13199,iso2:US-GA,iso1:US,,fips:13199,
"Peach County, Georgia, United States",county,,Peach County,Georgia,United States,10,1,,,,27546,32.566249,-83.8596185,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13225,iso2:US-GA,iso1:US,,fips:13225,
"Butts County, Georgia, United States",county,,Butts County,Georgia,United States,9,0,,,,24936,33.31221599999999,-83.9655285,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13035,iso2:US-GA,iso1:US,,fips:13035,
"Liberty County, Georgia, United States",county,,Liberty County,Georgia,United States,9,0,,,,61435,31.8224405,-81.47777099999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13179,iso2:US-GA,iso1:US,,fips:13179,
"Pickens County, Georgia, United States",county,,Pickens County,Georgia,United States,9,1,,,,32591,34.4684735,-84.455621,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13227,iso2:US-GA,iso1:US,,fips:13227,
"Burke County, Georgia, United States",county,,Burke County,Georgia,United States,8,0,,,,22383,33.050317,-81.92951088427401,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13033,iso2:US-GA,iso1:US,,fips:13033,
"Fannin County, Georgia, United States",county,,Fannin County,Georgia,United States,8,0,,,,26188,34.79555,-84.35796099999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13111,iso2:US-GA,iso1:US,,fips:13111,
"Seminole County, Georgia, United States",county,,Seminole County,Georgia,United States,8,0,,,,8090,30.901492159251198,-84.87721559053955,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13253,iso2:US-GA,iso1:US,,fips:13253,
"Upson County, Georgia, United States",county,,Upson County,Georgia,United States,8,0,,,,26320,32.8417525,-84.32746549999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13293,iso2:US-GA,iso1:US,,fips:13293,
"Clay County, Georgia, United States",county,,Clay County,Georgia,United States,7,0,,,,2834,31.63321073879125,-84.96648621492324,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13061,iso2:US-GA,iso1:US,,fips:13061,
"Lumpkin County, Georgia, United States",county,,Lumpkin County,Georgia,United States,7,0,,,,33610,34.5795895,-84.0118755,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13187,iso2:US-GA,iso1:US,,fips:13187,
"Madison County, Georgia, United States",county,,Madison County,Georgia,United States,7,1,,,,29880,34.136314,-83.18936099999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13195,iso2:US-GA,iso1:US,,fips:13195,
"Monroe County, Georgia, United States",county,,Monroe County,Georgia,United States,7,0,,,,27578,33.025490000000005,-83.91615999999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13207,iso2:US-GA,iso1:US,,fips:13207,
"Murray County, Georgia, United States",county,,Murray County,Georgia,United States,7,0,,,,40096,34.785758,-84.763409,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13213,iso2:US-GA,iso1:US,,fips:13213,
"Bacon County, Georgia, United States",county,,Bacon County,Georgia,United States,6,0,,,,11164,31.5639575,-82.42742899999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13005,iso2:US-GA,iso1:US,,fips:13005,
"Camden County, Georgia, United States",county,,Camden County,Georgia,United States,6,0,,,,54666,30.939473999999997,-81.67007899999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13039,iso2:US-GA,iso1:US,,fips:13039,
"Catoosa County, Georgia, United States",county,,Catoosa County,Georgia,United States,6,0,,,,67580,34.87764299999999,-85.12235799999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13047,iso2:US-GA,iso1:US,,fips:13047,
"Effingham County, Georgia, United States",county,,Effingham County,Georgia,United States,6,0,,,,64296,32.3456343796521,-81.3338195,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13103,iso2:US-GA,iso1:US,,fips:13103,
"Harris County, Georgia, United States",county,,Harris County,Georgia,United States,6,0,,,,35236,32.7278875,-84.9343328814564,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13145,iso2:US-GA,iso1:US,,fips:13145,
"Irwin County, Georgia, United States",county,,Irwin County,Georgia,United States,6,0,,,,9416,31.6209635,-83.24965549999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13155,iso2:US-GA,iso1:US,,fips:13155,
"Jones County, Georgia, United States",county,,Jones County,Georgia,United States,6,0,,,,28735,33.013527499999995,-83.587265,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13169,iso2:US-GA,iso1:US,,fips:13169,
"Lamar County, Georgia, United States",county,,Lamar County,Georgia,United States,6,0,,,,19077,33.0671605,-84.15574749999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13171,iso2:US-GA,iso1:US,,fips:13171,
"Appling County, Georgia, United States",county,,Appling County,Georgia,United States,5,0,,,,18386,31.718649,-82.29964799999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13001,iso2:US-GA,iso1:US,,fips:13001,
"Brooks County, Georgia, United States",county,,Brooks County,Georgia,United States,5,0,,,,15457,30.8577410501899,-83.5452073372087,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13027,iso2:US-GA,iso1:US,,fips:13027,
"Bulloch County, Georgia, United States",county,,Bulloch County,Georgia,United States,5,0,,,,79608,32.4031375,-81.7330315,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13031,iso2:US-GA,iso1:US,,fips:13031,
"Dodge County, Georgia, United States",county,,Dodge County,Georgia,United States,5,0,,,,20605,32.176429,-83.1228605,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13091,iso2:US-GA,iso1:US,,fips:13091,
"Franklin County, Georgia, United States",county,,Franklin County,Georgia,United States,5,0,,,,23349,34.38021210971355,-83.22393160403229,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13119,iso2:US-GA,iso1:US,,fips:13119,
"Lincoln County, Georgia, United States",county,,Lincoln County,Georgia,United States,5,0,,,,7921,33.810833,-82.43205,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13181,iso2:US-GA,iso1:US,,fips:13181,
"McDuffie County, Georgia, United States",county,,McDuffie County,Georgia,United States,5,1,,,,21312,33.4854365,-82.471942,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13189,iso2:US-GA,iso1:US,,fips:13189,
"Pulaski County, Georgia, United States",county,,Pulaski County,Georgia,United States,5,0,,,,11137,32.2540865,-83.45334249999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13235,iso2:US-GA,iso1:US,,fips:13235,
"Schley County, Georgia, United States",county,,Schley County,Georgia,United States,5,0,,,,5257,32.29327,-84.3059375,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13249,iso2:US-GA,iso1:US,,fips:13249,
"Stephens County, Georgia, United States",county,,Stephens County,Georgia,United States,5,0,,,,25925,34.573774550258996,-83.28166640547005,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13257,iso2:US-GA,iso1:US,,fips:13257,
"Toombs County, Georgia, United States",county,,Toombs County,Georgia,United States,5,1,,,,26830,32.133452,-82.3325285,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13279,iso2:US-GA,iso1:US,,fips:13279,
"Washington County, Georgia, United States",county,,Washington County,Georgia,United States,5,0,,,,20374,32.9974445,-82.7922495,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13303,iso2:US-GA,iso1:US,,fips:13303,
"Baker County, Georgia, United States",county,,Baker County,Georgia,United States,4,1,,,,3038,31.266571499999998,-84.3913985,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13007,iso2:US-GA,iso1:US,,fips:13007,
"Pike County, Georgia, United States",county,,Pike County,Georgia,United States,4,0,,,,18962,33.089718500000004,-84.392562,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13231,iso2:US-GA,iso1:US,,fips:13231,
"Warren County, Georgia, United States",county,,Warren County,Georgia,United States,4,0,,,,5254,33.431104,-82.62521699999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13301,iso2:US-GA,iso1:US,,fips:13301,
"Banks County, Georgia, United States",county,,Banks County,Georgia,United States,3,0,,,,19234,34.3446165,-83.50379,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13011,iso2:US-GA,iso1:US,,fips:13011,
"Ben Hill County, Georgia, United States",county,,Ben Hill County,Georgia,United States,3,0,,,,16700,31.7518325,-83.24011349999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13017,iso2:US-GA,iso1:US,,fips:13017,
"Berrien County, Georgia, United States",county,,Berrien County,Georgia,United States,3,0,,,,19397,31.250698,-83.23614549999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13019,iso2:US-GA,iso1:US,,fips:13019,
"Chattooga County, Georgia, United States",county,,Chattooga County,Georgia,United States,3,0,,,,24789,34.43784049999999,-85.317511,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13055,iso2:US-GA,iso1:US,,fips:13055,
"Grady County, Georgia, United States",county,,Grady County,Georgia,United States,3,0,,,,24633,30.87734281724675,-84.22680804901984,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13131,iso2:US-GA,iso1:US,,fips:13131,
"Hart County, Georgia, United States",county,,Hart County,Georgia,United States,3,0,,,,26205,34.3525794373915,-82.94477471317805,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13147,iso2:US-GA,iso1:US,,fips:13147,
"Talbot County, Georgia, United States",county,,Talbot County,Georgia,United States,3,0,,,,6195,32.70026,-84.494721,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13263,iso2:US-GA,iso1:US,,fips:13263,
"Tattnall County, Georgia, United States",county,,Tattnall County,Georgia,United States,3,0,,,,25286,32.0507725,-81.99726150000001,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13267,iso2:US-GA,iso1:US,,fips:13267,
"Walker County, Georgia, United States",county,,Walker County,Georgia,United States,3,0,,,,69761,34.7836955,-85.29227348605134,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13295,iso2:US-GA,iso1:US,,fips:13295,
"White County, Georgia, United States",county,,White County,Georgia,United States,3,0,,,,30798,34.6525135,-83.746408,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13311,iso2:US-GA,iso1:US,,fips:13311,
"Wilkes County, Georgia, United States",county,,Wilkes County,Georgia,United States,3,0,,,,9777,33.7936845,-82.733402,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13317,iso2:US-GA,iso1:US,,fips:13317,
"Chattahoochee County, Georgia, United States",county,,Chattahoochee County,Georgia,United States,2,0,,,,10907,32.377903,-84.8227095,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13053,iso2:US-GA,iso1:US,,fips:13053,
"Clinch County, Georgia, United States",county,,Clinch County,Georgia,United States,2,0,,,,6618,30.8828614596871,-82.6950645,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13065,iso2:US-GA,iso1:US,,fips:13065,
"Habersham County, Georgia, United States",county,,Habersham County,Georgia,United States,2,0,,,,45328,34.6291815,-83.510465407591,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13137,iso2:US-GA,iso1:US,,fips:13137,
"Heard County, Georgia, United States",county,,Heard County,Georgia,United States,2,1,,,,11923,33.278809420705144,-85.11648379311325,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13149,iso2:US-GA,iso1:US,,fips:13149,
"Jasper County, Georgia, United States",county,,Jasper County,Georgia,United States,2,0,,,,14219,33.329018,-83.69854899999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13159,iso2:US-GA,iso1:US,,fips:13159,
"Jefferson County, Georgia, United States",county,,Jefferson County,Georgia,United States,2,0,,,,15362,33.037288,-82.4472355,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13163,iso2:US-GA,iso1:US,,fips:13163,
"Jenkins County, Georgia, United States",county,,Jenkins County,Georgia,United States,2,0,,,,8676,32.780297,-81.9577475,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13165,iso2:US-GA,iso1:US,,fips:13165,
"Macon County, Georgia, United States",county,,Macon County,Georgia,United States,2,0,,,,12947,32.3508835,-84.04629249999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13193,iso2:US-GA,iso1:US,,fips:13193,
"McIntosh County, Georgia, United States",county,,McIntosh County,Georgia,United States,2,0,,,,14378,31.4960155,-81.42023,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13191,iso2:US-GA,iso1:US,,fips:13191,
"Morgan County, Georgia, United States",county,,Morgan County,Georgia,United States,2,0,,,,19276,33.626115999999996,-83.47829949999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13211,iso2:US-GA,iso1:US,,fips:13211,
"Putnam County, Georgia, United States",county,,Putnam County,Georgia,United States,2,0,,,,22119,33.3255,-83.3449985,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13237,iso2:US-GA,iso1:US,,fips:13237,
"Rabun County, Georgia, United States",county,,Rabun County,Georgia,United States,2,0,,,,17137,34.858390204115054,-83.383081,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13241,iso2:US-GA,iso1:US,,fips:13241,
"Screven County, Georgia, United States",county,,Screven County,Georgia,United States,2,0,,,,13966,32.767269811738046,-81.6289621204908,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13251,iso2:US-GA,iso1:US,,fips:13251,
"Taylor County, Georgia, United States",county,,Taylor County,Georgia,United States,2,0,,,,8020,32.559839499999995,-84.2282585,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13269,iso2:US-GA,iso1:US,,fips:13269,
"Telfair County, Georgia, United States",county,,Telfair County,Georgia,United States,2,0,,,,15860,31.963951499999997,-82.925699,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13271,iso2:US-GA,iso1:US,,fips:13271,
"Twiggs County, Georgia, United States",county,,Twiggs County,Georgia,United States,2,0,,,,8120,32.675208999999995,-83.4187995,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13289,iso2:US-GA,iso1:US,,fips:13289,
"Bleckley County, Georgia, United States",county,,Bleckley County,Georgia,United States,1,0,,,,12873,32.428345,-83.31851499999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13023,iso2:US-GA,iso1:US,,fips:13023,
"Candler County, Georgia, United States",county,,Candler County,Georgia,United States,1,0,,,,10803,32.414423,-82.08659850000001,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13043,iso2:US-GA,iso1:US,,fips:13043,
"Charlton County, Georgia, United States",county,,Charlton County,Georgia,United States,1,0,,,,13392,30.7168225,-82.156235,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13049,iso2:US-GA,iso1:US,,fips:13049,
"Cook County, Georgia, United States",county,,Cook County,Georgia,United States,1,0,,,,17270,31.1888195,-83.427319,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13075,iso2:US-GA,iso1:US,,fips:13075,
"Dade County, Georgia, United States",county,,Dade County,Georgia,United States,1,1,,,,16116,34.804266838115,-85.484542,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13083,iso2:US-GA,iso1:US,,fips:13083,
"Elbert County, Georgia, United States",county,,Elbert County,Georgia,United States,1,0,,,,19194,34.12224241792735,-82.83350886890629,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13105,iso2:US-GA,iso1:US,,fips:13105,
"Emanuel County, Georgia, United States",county,,Emanuel County,Georgia,United States,1,0,,,,22646,32.566254,-82.3244845,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13107,iso2:US-GA,iso1:US,,fips:13107,
"Gilmer County, Georgia, United States",county,,Gilmer County,Georgia,United States,1,0,,,,31369,34.702975499999994,-84.426926,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13123,iso2:US-GA,iso1:US,,fips:13123,
"Johnson County, Georgia, United States",county,,Johnson County,Georgia,United States,1,0,,,,9643,32.6659145,-82.6956075,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13167,iso2:US-GA,iso1:US,,fips:13167,
"Lanier County, Georgia, United States",county,,Lanier County,Georgia,United States,1,0,,,,10423,31.014348499999997,-83.084609,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13173,iso2:US-GA,iso1:US,,fips:13173,
"Long County, Georgia, United States",county,,Long County,Georgia,United States,1,0,,,,19559,31.776774500000002,-81.73641549999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13183,iso2:US-GA,iso1:US,,fips:13183,
"Marion County, Georgia, United States",county,,Marion County,Georgia,United States,1,0,,,,8359,32.3480705,-84.5244235,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13197,iso2:US-GA,iso1:US,,fips:13197,
"Oglethorpe County, Georgia, United States",county,,Oglethorpe County,Georgia,United States,1,1,,,,15259,33.869339,-83.04306249999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13221,iso2:US-GA,iso1:US,,fips:13221,
"Quitman County, Georgia, United States",county,,Quitman County,Georgia,United States,1,0,,,,2299,31.881649,-85.0244185,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13239,iso2:US-GA,iso1:US,,fips:13239,
"Stewart County, Georgia, United States",county,,Stewart County,Georgia,United States,1,0,,,,6621,32.0766305,-84.84715781680563,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13259,iso2:US-GA,iso1:US,,fips:13259,
"Towns County, Georgia, United States",county,,Towns County,Georgia,United States,1,0,,,,12037,34.891769999999994,-83.7465315,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13281,iso2:US-GA,iso1:US,,fips:13281,
"Union County, Georgia, United States",county,,Union County,Georgia,United States,1,0,,,,24511,34.81471890544695,-83.97959,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13291,iso2:US-GA,iso1:US,,fips:13291,
"Webster County, Georgia, United States",county,,Webster County,Georgia,United States,1,0,,,,2607,32.0761395,-84.543517,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13307,iso2:US-GA,iso1:US,,fips:13307,
"Wheeler County, Georgia, United States",county,,Wheeler County,Georgia,United States,1,0,,,,7855,32.114083,-82.739575,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13309,iso2:US-GA,iso1:US,,fips:13309,
"Wilcox County, Georgia, United States",county,,Wilcox County,Georgia,United States,1,0,,,,8635,31.988860999999996,-83.3948625,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13315,iso2:US-GA,iso1:US,,fips:13315,
"Wilkinson County, Georgia, United States",county,,Wilkinson County,Georgia,United States,1,0,,,,8954,32.7964335,-83.17605499999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,America/New_York,fips:13319,iso2:US-GA,iso1:US,,fips:13319,
"(unassigned), iso2:US-GA, iso1:US",county,,(unassigned),iso2:US-GA,iso1:US,264,4,,,,,,,https://d20s4vd27d0hk0.cloudfront.net,county,0.47058823529411764,,,,,,,
"Georgia, United States",state,,,Georgia,United States,5967,198,,,,10617423,32.68,-83.2225,https://d20s4vd27d0hk0.cloudfront.net,county,0.39215686274509803,America/New_York,iso2:US-GA,iso2:US-GA,iso1:US,,,
"Atkinson County, Georgia, United States",county,,Atkinson County,Georgia,United States,0,,,,,8165,31.302037499999997,-82.8852465,https://d20s4vd27d0hk0.cloudfront.net,county,0.39215686274509803,America/New_York,fips:13003,iso2:US-GA,iso1:US,,fips:13003,
"Brantley County, Georgia, United States",county,,Brantley County,Georgia,United States,0,,,,,19109,31.192082,-82.0081275,https://d20s4vd27d0hk0.cloudfront.net,county,0.39215686274509803,America/New_York,fips:13025,iso2:US-GA,iso1:US,,fips:13025,
"Crawford County, Georgia, United States",county,,Crawford County,Georgia,United States,0,,,,,12404,32.6935315,-83.95185899999998,https://d20s4vd27d0hk0.cloudfront.net,county,0.39215686274509803,America/New_York,fips:13079,iso2:US-GA,iso1:US,,fips:13079,
"Echols County, Georgia, United States",county,,Echols County,Georgia,United States,0,,,,,4006,30.73058873061575,-82.8589080223659,https://d20s4vd27d0hk0.cloudfront.net,county,0.39215686274509803,America/New_York,fips:13101,iso2:US-GA,iso1:US,,fips:13101,
"Evans County, Georgia, United States",county,,Evans County,Georgia,United States,0,,,,,10654,32.1633915,-81.87199849999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.39215686274509803,America/New_York,fips:13109,iso2:US-GA,iso1:US,,fips:13109,
"Glascock County, Georgia, United States",county,,Glascock County,Georgia,United States,0,,,,,2971,33.223555,-82.59390149999999,https://d20s4vd27d0hk0.cloudfront.net,county,0.39215686274509803,America/New_York,fips:13125,iso2:US-GA,iso1:US,,fips:13125,
"Hancock County, Georgia, United States",county,,Hancock County,Georgia,United States,0,,,,,8457,33.259521,-83.0101495,https://d20s4vd27d0hk0.cloudfront.net,county,0.39215686274509803,America/New_York,fips:13141,iso2:US-GA,iso1:US,,fips:13141,
