city,county,state,country,population,lat,long,url,cases,deaths,recovered,active,tested,growthFactor,date
,Bertie County,NC,USA,19026,36.0338355,-77.0036715,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,3,,,,,,2020-03-26
,Orange County,NC,USA,146027,36.052271,-79.107692,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,16,,,,,,2020-03-26
,Durham County,NC,USA,316739,36.051317999999995,-78.8573145,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,75,,,,,,2020-03-26
,Nash County,NC,USA,94016,35.966553000000005,-77.976391,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,2,,,,,,2020-03-26
,Caldwell County,NC,USA,82029,35.939887,-81.5699525,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,3,,,,,,2020-03-26
,Wake County,NC,USA,1092305,35.796786499999996,-78.6249785,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,83,,,,,,2020-03-26
,Davie County,NC,USA,42733,35.9026525,-80.5364645,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,1,,,,,,2020-03-26
,Burke County,NC,USA,90382,35.7791955,-81.675545,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,1,,,,,,2020-03-26
,Davidson County,NC,USA,166614,35.765553499999996,-80.2652875,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,3,,,,,,2020-03-26
,McDowell County,NC,USA,45507,35.738724500000004,-82.0594425,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,2,,,,,,2020-03-26
,Chatham County,NC,USA,73139,35.6959365,-79.231033,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,9,,,,,,2020-03-26
,Wilson County,NC,USA,81455,35.7253325,-77.926691,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,7,,,,,,2020-03-26
,Buncombe County,NC,USA,259103,35.620303,-82.5263415,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,15,,,,,,2020-03-26
,Catawba County,NC,USA,158652,35.6878485,-81.22916649999999,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,4,,,,,,2020-03-26
,Pitt County,NC,USA,179914,35.580454,-77.392609,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,8,,,,,,2020-03-26
,Johnston County,NC,USA,202675,35.537085,-78.386616,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,9,,,,,,2020-03-26
,Beaufort County,NC,USA,47079,35.477776000000006,-76.83147650000001,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,2,,,,,,2020-03-26
,Lee County,NC,USA,61452,35.467607,-79.16466,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,1,,,,,,2020-03-26
,Cleveland County,NC,USA,97645,35.371596499999995,-81.54468800000001,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,2,,,,,,2020-03-26
,Harnett County,NC,USA,134214,35.3876225,-78.87648899999999,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,11,1,,,,,2020-03-26
,Henderson County,NC,USA,116748,35.322029,-82.5033325,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,4,,,,,,2020-03-26
,Moore County,NC,USA,98682,35.2805435,-79.43270749999999,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,2,,,,,,2020-03-26
,Montgomery County,NC,USA,27271,35.324289,-79.898494,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,3,,,,,,2020-03-26
,Stanly County,NC,USA,62075,35.323707999999996,-80.278733,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,1,,,,,,2020-03-26
,Transylvania County,NC,USA,34215,35.2252595,-82.815485,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,2,,,,,,2020-03-26
,Lenoir County,NC,USA,55976,35.2174715,-77.6126075,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,3,,,,,,2020-03-26
,Craven County,NC,USA,102912,35.110855,-77.063318,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,3,,,,,,2020-03-26
,Cherokee County,NC,USA,28383,35.139748499999996,-84.0097475,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,3,,,,,,2020-03-26
,Sampson County,NC,USA,63626,34.9345395,-78.3926405,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,1,,,,,,2020-03-26
,Cumberland County,NC,USA,332330,35.0502155,-78.8038205,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,7,,,,,,2020-03-26
,Carteret County,NC,USA,69524,34.832848999999996,-76.60086799999999,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,4,,,,,,2020-03-26
,Union County,NC,USA,235908,35.0112285,-80.5587175,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,24,,,,,,2020-03-26
,Hoke County,NC,USA,54764,35.02319,-79.24694550000001,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,2,,,,,,2020-03-26
,Duplin County,NC,USA,58856,34.9501105,-77.9257305,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,1,,,,,,2020-03-26
,Scotland County,NC,USA,34810,34.836764,-79.5119535,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,1,,,,,,2020-03-26
,Onslow County,NC,USA,197683,34.712451,-77.3899735,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,4,,,,,,2020-03-26
,Robeson County,NC,USA,131831,34.626412,-79.133749,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,2,,,,,,2020-03-26
,New Hanover County,NC,USA,232274,34.15828500000001,-77.872919,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,11,,,,,,2020-03-26
,Brunswick County,NC,USA,136744,34.1056615,-78.292874,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,11,,,,,,2020-03-26
,Iredell County,NC,USA,178435,35.7732565,-80.901307,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,13,,,,,,2020-03-26
,Rowan County,NC,USA,141262,35.6830585,-80.47710000000001,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,6,,,,,,2020-03-26
,Lincoln County,NC,USA,83770,35.484821999999994,-81.24025,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,1,,,,,,2020-03-26
,Mecklenburg County,NC,USA,1093901,35.2583695,-80.804163,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,181,,,,,,2020-03-26
,Cabarrus County,NC,USA,211342,35.3456055,-80.541589,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,16,1,,,,,2020-03-26
,Gaston County,NC,USA,222846,35.284431999999995,-81.1896935,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,7,,,,,,2020-03-26
,,NC,USA,10488084,35.24607653682786,-80.02322978144363,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,635,2,,,,,2020-03-26
,Lancaster County,NE,USA,317272,40.7845645,-96.6885625,https://www.lincoln.ne.gov/city/covid19/,3,,,,,,2020-03-26
,Douglas County,NE,USA,566880,41.291619,-96.1711045,https://www.lincoln.ne.gov/city/covid19/,40,,,,,,2020-03-26
,Cass County,NE,USA,26159,40.9248925,-96.13666749999999,https://www.lincoln.ne.gov/city/covid19/,2,,,,,,2020-03-26
,Sarpy County,NE,USA,184459,41.092676999999995,-96.0905465,https://www.lincoln.ne.gov/city/covid19/,6,,,,,,2020-03-26
,Knox County,NE,USA,8419,42.659736499999994,-97.89758,https://www.lincoln.ne.gov/city/covid19/,2,,,,,,2020-03-26
,Lincoln County,NE,USA,35185,41.046368,-100.746846,https://www.lincoln.ne.gov/city/covid19/,3,,,,,,2020-03-26
,Adams County,NE,USA,31511,40.5245625,-98.501251,https://www.lincoln.ne.gov/city/covid19/,1,,,,,,2020-03-26
,Dodge County,NE,USA,36791,41.5679495,-96.6174225,https://www.lincoln.ne.gov/city/covid19/,1,,,,,,2020-03-26
,Nemaha County,NE,USA,6958,40.4120375,-95.808989,https://www.lincoln.ne.gov/city/covid19/,1,,,,,,2020-03-26
,Buffalo County,NE,USA,49615,40.8495705,-99.07399050000001,https://www.lincoln.ne.gov/city/covid19/,2,,,,,,2020-03-26
,Dawson County,NE,USA,23709,40.858711,-99.8203245,https://www.lincoln.ne.gov/city/covid19/,1,,,,,,2020-03-26
,Madison County,NE,USA,35392,41.916579999999996,-97.601303,https://www.lincoln.ne.gov/city/covid19/,1,,,,,,2020-03-26
,Saunders County,NE,USA,21303,41.234300000000005,-96.609745,https://www.lincoln.ne.gov/city/covid19/,2,,,,,,2020-03-26
,Washington County,NE,USA,20667,41.537306,-96.18232499999999,https://www.lincoln.ne.gov/city/covid19/,4,,,,,,2020-03-26
,,NE,USA,1934408,41.50023602157509,-99.68549198596634,https://www.lincoln.ne.gov/city/covid19/,69,,,,,,2020-03-26
,Grafton County,NH,USA,89786,43.967536,-71.84080399999999,https://www.nh.gov/covid19/documents/case-map.pdf,23,,,,,,2020-03-26
,Carroll County,NH,USA,48779,43.883877,-71.2577265,https://www.nh.gov/covid19/documents/case-map.pdf,7,,,,,,2020-03-26
,Belknap County,NH,USA,61022,43.5248725,-71.4457075,https://www.nh.gov/covid19/documents/case-map.pdf,8,,,,,,2020-03-26
,Merrimack County,NH,USA,151132,43.3101485,-71.662928,https://www.nh.gov/covid19/documents/case-map.pdf,7,,,,,,2020-03-26
,Sullivan County,NH,USA,43144,43.364504,-72.193888,https://www.nh.gov/covid19/documents/case-map.pdf,2,,,,,,2020-03-26
,Cheshire County,NH,USA,76493,42.947098,-72.243029,https://www.nh.gov/covid19/documents/case-map.pdf,2,,,,,,2020-03-26
,Hillsborough County,NH,USA,415247,42.9521265,-71.65393900000001,https://www.nh.gov/covid19/documents/case-map.pdf,35,,,,,,2020-03-26
,Rockingham County,NH,USA,309176,43.005895499999994,-71.0775545,https://www.nh.gov/covid19/documents/case-map.pdf,67,,,,,,2020-03-26
,Strafford County,NH,USA,130090,43.3267345,-71.02842749999999,https://www.nh.gov/covid19/documents/case-map.pdf,7,,,,,,2020-03-26
,,NH,USA,1359711,44.002575579129676,-71.64192281532604,https://www.nh.gov/covid19/documents/case-map.pdf,158,,,,,,2020-03-26
,Atlantic County,NJ,USA,265429,39.509258,-74.6437035,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,10,,,,,,2020-03-26
,Bergen County,NJ,USA,936692,40.952146,-74.08225,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,1206,,,,,,2020-03-26
,Burlington County,NJ,USA,445384,39.8658955,-74.72494950000001,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,64,,,,,,2020-03-26
,Camden County,NJ,USA,507078,39.800549000000004,-74.9381575,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,73,,,,,,2020-03-26
,Cape May County,NJ,USA,92560,39.1261435,-74.756719,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,6,,,,,,2020-03-26
,Cumberland County,NJ,USA,150972,39.373098,-75.135421,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,4,,,,,,2020-03-26
,Essex County,NJ,USA,799767,40.7914715,-74.24515199999999,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,609,,,,,,2020-03-26
,Gloucester County,NJ,USA,291408,39.7016335,-75.15904900000001,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,33,,,,,,2020-03-26
,Hudson County,NJ,USA,676061,40.732721999999995,-74.07540449999999,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,441,,,,,,2020-03-26
,Hunterdon County,NJ,USA,124714,40.5647375,-74.9494015,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,39,,,,,,2020-03-26
,Mercer County,NJ,USA,369811,40.280848500000005,-74.7122715,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,111,,,,,,2020-03-26
,Monmouth County,NJ,USA,621354,40.2778005,-74.2928135,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,501,,,,,,2020-03-26
,Ocean County,NJ,USA,601651,39.835446000000005,-74.29221150000001,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,389,,,,,,2020-03-26
,Passaic County,NJ,USA,503310,41.0114805,-74.304839,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,399,,,,,,2020-03-26
,Salem County,NJ,USA,62607,39.5848515,-75.31079349999999,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,2,,,,,,2020-03-26
,Somerset County,NJ,USA,331164,40.566201,-74.5998835,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,179,,,,,,2020-03-26
,Sussex County,NJ,USA,140799,41.128282,-74.678832,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,49,,,,,,2020-03-26
,Union County,NJ,USA,558067,40.665566,-74.300027,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,432,,,,,,2020-03-26
,Warren County,NJ,USA,105779,40.8430415,-74.985897,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,31,,,,,,2020-03-26
,Morris County,NJ,USA,494228,40.867802999999995,-74.5802275,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,315,,,,,,2020-03-26
,Middlesex County,NJ,USA,829685,40.430130500000004,-74.41841600000001,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,505,,,,,,2020-03-26
,,NJ,USA,8882190,40.14601558652788,-74.71937008349994,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,5398,,,,,,2020-03-26
,Bernalillo County,NM,USA,678701,35.044182500000005,-106.6728725,https://cv.nmhealth.org/cases-by-county/,55,,,,,,2020-03-26
,Chaves County,NM,USA,64689,33.3035365,-104.4318165,https://cv.nmhealth.org/cases-by-county/,4,,,,,,2020-03-26
,Cibola County,NM,USA,26746,34.962954499999995,-108.05642499999999,https://cv.nmhealth.org/cases-by-county/,1,,,,,,2020-03-26
,Curry County,NM,USA,49437,34.628343,-103.391269,https://cv.nmhealth.org/cases-by-county/,1,,,,,,2020-03-26
,Doña Ana County,NM,USA,217522,,,https://cv.nmhealth.org/cases-by-county/,16,,,,,,2020-03-26
,Eddy County,NM,USA,57900,32.482735000000005,-104.287189,https://cv.nmhealth.org/cases-by-county/,1,1,,,,,2020-03-26
,Lea County,NM,USA,69611,32.7854035,-103.433605,https://cv.nmhealth.org/cases-by-county/,1,,,,,,2020-03-26
,McKinley County,NM,USA,72290,35.4809265,-108.1766935,https://cv.nmhealth.org/cases-by-county/,3,,,,,,2020-03-26
,Rio Arriba County,NM,USA,39006,36.465461,-106.57857849999999,https://cv.nmhealth.org/cases-by-county/,2,,,,,,2020-03-26
,San Juan County,NM,USA,125043,36.5001625,-108.233549,https://cv.nmhealth.org/cases-by-county/,14,,,,,,2020-03-26
,San Miguel County,NM,USA,27591,35.4562885,-104.67962750000001,https://cv.nmhealth.org/cases-by-county/,1,,,,,,2020-03-26
,Sandoval County,NM,USA,145179,35.7175015,-106.93566849999999,https://cv.nmhealth.org/cases-by-county/,10,,,,,,2020-03-26
,Santa Fe County,NM,USA,150056,35.521221999999995,-105.981817,https://cv.nmhealth.org/cases-by-county/,22,,,,,,2020-03-26
,Socorro County,NM,USA,16735,34.02812,-106.82471,https://cv.nmhealth.org/cases-by-county/,2,,,,,,2020-03-26
,Taos County,NM,USA,32835,36.5045155,-105.6394885,https://cv.nmhealth.org/cases-by-county/,3,,,,,,2020-03-26
,,NM,USA,2096829,34.16360001562739,-106.02383427161152,https://cv.nmhealth.org/cases-by-county/,136,1,,,,,2020-03-26
,Clark County,NV,USA,2231647,35.927779,-114.97136549999999,https://www.southernnevadahealthdistrict.org/coronavirus,350,10,,,,,2020-03-26
,Washoe County,NV,USA,465735,40.581575,-119.5881935,https://www.washoecounty.us/health/programs-and-services/communicable-diseases-and-epidemiology/educational_materials/COVID-19.php,67,,4,63,,,2020-03-26
,Albany County,NY,USA,307117,42.613902,-73.9708125,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,171,,,,,,2020-03-26
,Allegany County,NY,USA,46430,42.260023000000004,-78.0160695,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,2,,,,,,2020-03-26
,Broome County,NY,USA,191659,42.206783,-75.74488,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,16,,,,,,2020-03-26
,Cayuga County,NY,USA,77145,43.0188725,-76.50282200000001,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,2,,,,,,2020-03-26
,Chautauqua County,NY,USA,127939,42.283974,-79.4114645,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,1,,,,,,2020-03-26
,Chemung County,NY,USA,84254,42.1469525,-76.75111749999999,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,7,,,,,,2020-03-26
,Chenango County,NY,USA,47536,42.470226499999995,-75.5928545,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,3,,,,,,2020-03-26
,Clinton County,NY,USA,80695,44.7202695,-73.680273,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,11,,,,,,2020-03-26
,Columbia County,NY,USA,59916,42.243991,-73.6410765,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,13,,,,,,2020-03-26
,Cortland County,NY,USA,47823,42.599266,-76.0693465,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,2,,,,,,2020-03-26
,Delaware County,NY,USA,44527,42.183063,-74.92498599999999,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,7,,,,,,2020-03-26
,Dutchess County,NY,USA,293718,41.7599055,-73.74371099999999,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,190,,,,,,2020-03-26
,Erie County,NY,USA,919719,42.768297000000004,-78.79997900000001,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,134,,,,,,2020-03-26
,Essex County,NY,USA,37300,44.1456775,-73.8152195,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,4,,,,,,2020-03-26
,Franklin County,NY,USA,50293,44.551286,-74.3179575,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,1,,,,,,2020-03-26
,Fulton County,NY,USA,53591,43.135968500000004,-74.43560049999999,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,1,,,,,,2020-03-26
,Genesee County,NY,USA,57511,42.998157500000005,-78.18481299999999,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,4,,,,,,2020-03-26
,Greene County,NY,USA,47491,42.28041,-74.1565635,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,5,,,,,,2020-03-26
,Hamilton County,NY,USA,4434,43.667618000000004,-74.457387,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,2,,,,,,2020-03-26
,Herkimer County,NY,USA,61833,43.460950999999994,-74.957551,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,7,,,,,,2020-03-26
,Jefferson County,NY,USA,111755,44.0357125,-75.906548,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,3,,,,,,2020-03-26
,Livingston County,NY,USA,63227,42.729794,-77.77374599999999,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,3,,,,,,2020-03-26
,Madison County,NY,USA,70795,42.954504,-75.61647049999999,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,9,,,,,,2020-03-26
,Monroe County,NY,USA,742474,43.154810499999996,-77.684384,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,139,,,,,,2020-03-26
,Montgomery County,NY,USA,49455,42.910201,-74.4234035,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,5,,,,,,2020-03-26
,Nassau County,NY,USA,1358343,40.7528025,-73.5961185,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,3914,,,,,,2020-03-26
,Niagara County,NY,USA,210433,43.197108,-78.76754700000001,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,14,,,,,,2020-03-26
New York City,,NY,USA,8398748,40.70684,-73.978335,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,21393,,,,,,2020-03-26
,Oneida County,NY,USA,229577,43.239273999999995,-75.4779605,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,13,,,,,,2020-03-26
,Onondaga County,NY,USA,461809,43.021398,-76.19769550000001,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,83,,,,,,2020-03-26
,Ontario County,NY,USA,109864,42.808147000000005,-77.28751,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,11,,,,,,2020-03-26
,Orange County,NY,USA,381951,41.3878105,-74.354217,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,751,,,,,,2020-03-26
,Orleans County,NY,USA,40612,43.252562,-78.23101,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,2,,,,,,2020-03-26
,Oswego County,NY,USA,117898,43.431290000000004,-76.186661,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,4,,,,,,2020-03-26
,Otsego County,NY,USA,59749,42.611257,-75.022975,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,3,,,,,,2020-03-26
,Putnam County,NY,USA,98892,41.4244435,-73.7563255,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,94,,,,,,2020-03-26
,Rensselaer County,NY,USA,159442,42.711440499999995,-73.5247755,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,32,,,,,,2020-03-26
,Rockland County,NY,USA,325695,41.160945,-74.06082649999999,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,1197,,,,,,2020-03-26
,Saratoga County,NY,USA,230163,43.0867325,-73.866721,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,73,,,,,,2020-03-26
,Schenectady County,NY,USA,155350,42.834184,-74.0573495,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,62,,,,,,2020-03-26
,Schoharie County,NY,USA,31097,42.5922875,-74.438129,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,2,,,,,,2020-03-26
,St. Lawrence County,NY,USA,108047,44.533125,-75.1928715,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,2,,,,,,2020-03-26
,Steuben County,NY,USA,95796,42.289595500000004,-77.35747950000001,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,11,,,,,,2020-03-26
,Suffolk County,NY,USA,1481093,40.9499955,-72.6766375,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,2735,,,,,,2020-03-26
,Sullivan County,NY,USA,75498,41.7190175,-74.7567505,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,53,,,,,,2020-03-26
,Tioga County,NY,USA,48560,42.2043415,-76.322135,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,2,,,,,,2020-03-26
,Tompkins County,NY,USA,102793,42.445197500000006,-76.4683765,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,22,,,,,,2020-03-26
,Ulster County,NY,USA,178599,41.878800999999996,-74.345684,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,78,,,,,,2020-03-26
,Warren County,NY,USA,64265,43.512905,-73.82637249999999,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,2,,,,,,2020-03-26
,Washington County,NY,USA,61197,43.374883,-73.4390205,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,4,,,,,,2020-03-26
,Wayne County,NY,USA,90064,43.178074499999994,-77.0391815,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,8,,,,,,2020-03-26
,Westchester County,NY,USA,967612,41.122837000000004,-73.7326465,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,5944,,,,,,2020-03-26
,Wyoming County,NY,USA,40085,42.694677,-78.2215535,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,7,,,,,,2020-03-26
,,NY,USA,19453561,42.76080525150005,-75.8409706677239,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,37258,,,,,,2020-03-26
,Bronx County,NY,USA,1432132,40.852098999999995,-73.849268,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,4243,,,,,,2020-03-26
,Kings County,NY,USA,2582830,40.6527265,-73.9378885,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,6095,,,,,,2020-03-26
,New York County,NY,USA,1628701,40.7808115,-73.9771565,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,4046,,,,,,2020-03-26
,Queens County,NY,USA,2278906,40.6741685,-73.8316885,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,7362,,,,,,2020-03-26
,Richmond County,NY,USA,476179,40.572351999999995,-74.1546065,https://coronavirus.health.ny.gov/county-county-breakdown-positive-cases,1330,,,,,,2020-03-26
,Adair County,OK,USA,22082,35.900225500000005,-94.63999,https://coronavirus.health.ok.gov/,2,,,,,,2020-03-26
,Bryan County,OK,USA,47192,33.9218635,-96.1917675,https://coronavirus.health.ok.gov/,1,,,,,,2020-03-26
,Canadian County,OK,USA,144447,35.524866,-97.9923445,https://coronavirus.health.ok.gov/,6,,,,,,2020-03-26
,Carter County,OK,USA,48177,34.289028,-97.24803650000001,https://coronavirus.health.ok.gov/,1,,,,,,2020-03-26
,Cleveland County,OK,USA,281669,35.152772,-97.4068215,https://coronavirus.health.ok.gov/,39,,,,,,2020-03-26
,Comanche County,OK,USA,120422,34.630707,-98.457611,https://coronavirus.health.ok.gov/,3,,,,,,2020-03-26
,Craig County,OK,USA,14306,36.7547165,-95.212558,https://coronavirus.health.ok.gov/,1,,,,,,2020-03-26
,Creek County,OK,USA,71604,35.901279,-96.3254925,https://coronavirus.health.ok.gov/,10,,,,,,2020-03-26
,Custer County,OK,USA,29036,35.6383705,-99.0001005,https://coronavirus.health.ok.gov/,3,,,,,,2020-03-26
,Delaware County,OK,USA,42733,36.4160105,-94.7871035,https://coronavirus.health.ok.gov/,1,,,,,,2020-03-26
,Garvin County,OK,USA,27811,34.6809755,-97.3003765,https://coronavirus.health.ok.gov/,2,,,,,,2020-03-26
,Grady County,OK,USA,55551,35.029515,-97.8820565,https://coronavirus.health.ok.gov/,2,,,,,,2020-03-26
