city,county,state,country,cases,deaths,recovered,tested,active,population,lat,long,url,maintainers,rating,tz,featureId,sources,curators
,,DE-RP,DEU,1149,2,,,1147,4070000.0000000005,49.90656550694859,7.295141232392936,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,"[{""name"":""Dr. Jan-Philip Gehrcke"",""email"":""jgehrcke@googlemail.com"",""url"":""https://gehrcke.de"",""github"":""jgehrcke""}]",0.36585365853658536,"[""Europe/Berlin""]",288,"[{""name"":""Robert Koch-Institut (RKI), Landesgesundheitsminmisterien, Landesgesundheitsämter"",""description"":""before March 17 based on RKI \""situation reports\"", after that: Landesbehörten, double-checked with ZEIT ONLINE, curated by JPG, see \""curators\"""",""url"":""https://github.com/jgehrcke/covid-19-germany-gae""}]","[{""name"":""Dr. Jan-Philip Gehrcke"",""email"":""jgehrcke@googlemail.com"",""url"":""https://gehrcke.de"",""github"":""jgehrcke""}]"
,,DE-SH,DEU,436,1,,,435,2890000,54.138866681898854,9.942393425500086,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,"[{""name"":""Dr. Jan-Philip Gehrcke"",""email"":""jgehrcke@googlemail.com"",""url"":""https://gehrcke.de"",""github"":""jgehrcke""}]",0.36585365853658536,"[""Europe/Berlin""]",289,"[{""name"":""Robert Koch-Institut (RKI), Landesgesundheitsminmisterien, Landesgesundheitsämter"",""description"":""before March 17 based on RKI \""situation reports\"", after that: Landesbehörten, double-checked with ZEIT ONLINE, curated by JPG, see \""curators\"""",""url"":""https://github.com/jgehrcke/covid-19-germany-gae""}]","[{""name"":""Dr. Jan-Philip Gehrcke"",""email"":""jgehrcke@googlemail.com"",""url"":""https://gehrcke.de"",""github"":""jgehrcke""}]"
,,DE-SL,DEU,301,1,,,300,990000,49.36639313128034,6.865234525970379,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,"[{""name"":""Dr. Jan-Philip Gehrcke"",""email"":""jgehrcke@googlemail.com"",""url"":""https://gehrcke.de"",""github"":""jgehrcke""}]",0.36585365853658536,"[""Europe/Berlin""]",290,"[{""name"":""Robert Koch-Institut (RKI), Landesgesundheitsminmisterien, Landesgesundheitsämter"",""description"":""before March 17 based on RKI \""situation reports\"", after that: Landesbehörten, double-checked with ZEIT ONLINE, curated by JPG, see \""curators\"""",""url"":""https://github.com/jgehrcke/covid-19-germany-gae""}]","[{""name"":""Dr. Jan-Philip Gehrcke"",""email"":""jgehrcke@googlemail.com"",""url"":""https://gehrcke.de"",""github"":""jgehrcke""}]"
,,DE-SN,DEU,731,1,,,730,4080000,50.95424194716515,13.46238752898114,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,"[{""name"":""Dr. Jan-Philip Gehrcke"",""email"":""jgehrcke@googlemail.com"",""url"":""https://gehrcke.de"",""github"":""jgehrcke""}]",0.36585365853658536,"[""Europe/Berlin""]",291,"[{""name"":""Robert Koch-Institut (RKI), Landesgesundheitsminmisterien, Landesgesundheitsämter"",""description"":""before March 17 based on RKI \""situation reports\"", after that: Landesbehörten, double-checked with ZEIT ONLINE, curated by JPG, see \""curators\"""",""url"":""https://github.com/jgehrcke/covid-19-germany-gae""}]","[{""name"":""Dr. Jan-Philip Gehrcke"",""email"":""jgehrcke@googlemail.com"",""url"":""https://gehrcke.de"",""github"":""jgehrcke""}]"
,,DE-ST,DEU,269,0,,,269,2280000,51.995947984961504,11.883440382667516,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,"[{""name"":""Dr. Jan-Philip Gehrcke"",""email"":""jgehrcke@googlemail.com"",""url"":""https://gehrcke.de"",""github"":""jgehrcke""}]",0.36585365853658536,"[""Europe/Berlin""]",292,"[{""name"":""Robert Koch-Institut (RKI), Landesgesundheitsminmisterien, Landesgesundheitsämter"",""description"":""before March 17 based on RKI \""situation reports\"", after that: Landesbehörten, double-checked with ZEIT ONLINE, curated by JPG, see \""curators\"""",""url"":""https://github.com/jgehrcke/covid-19-germany-gae""}]","[{""name"":""Dr. Jan-Philip Gehrcke"",""email"":""jgehrcke@googlemail.com"",""url"":""https://gehrcke.de"",""github"":""jgehrcke""}]"
,,DE-TH,DEU,237,0,,,237,2140000,50.93088379600036,11.280221388306416,https://raw.githubusercontent.com/jgehrcke/covid-19-germany-gae/master/data.csv,"[{""name"":""Dr. Jan-Philip Gehrcke"",""email"":""jgehrcke@googlemail.com"",""url"":""https://gehrcke.de"",""github"":""jgehrcke""}]",0.36585365853658536,"[""Europe/Berlin""]",293,"[{""name"":""Robert Koch-Institut (RKI), Landesgesundheitsminmisterien, Landesgesundheitsämter"",""description"":""before March 17 based on RKI \""situation reports\"", after that: Landesbehörten, double-checked with ZEIT ONLINE, curated by JPG, see \""curators\"""",""url"":""https://github.com/jgehrcke/covid-19-germany-gae""}]","[{""name"":""Dr. Jan-Philip Gehrcke"",""email"":""jgehrcke@googlemail.com"",""url"":""https://gehrcke.de"",""github"":""jgehrcke""}]"
,Barking and Dagenham,England,GBR,35,,,,35,,51.54832672819592,0.12030826146707341,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",294,,
,Barnet,England,GBR,88,,,,88,,51.61140902605567,-0.21207455134947395,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",295,,
,Barnsley,England,GBR,10,,,,10,,53.49588354104256,-1.5707457753972278,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",296,,
,Bath and North East Somerset,England,GBR,13,,,,13,,51.34663361320065,-2.49667670271765,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",297,,
,Bedford,England,GBR,4,,,,4,,52.18762872368663,-0.4537910627573467,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",298,,
,Bexley,England,GBR,39,,,,39,,51.45065827116227,0.15247684063368183,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",299,,
,Birmingham,England,GBR,91,,,,91,,52.476461290855866,-1.8858483547677736,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",300,,
,Blackburn with Darwen,England,GBR,1,,,,1,,53.69625763613098,-2.441111619305815,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",301,,
,Blackpool,England,GBR,6,,,,6,,53.83887360262369,-3.00525353831452,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",302,,
,Bolton,England,GBR,17,,,,17,,53.58462916755201,-2.4471864488955077,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",303,,
,"Bournemouth, Christchurch and Poole",England,GBR,12,,,,12,,,,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,,,,
,Bracknell Forest,England,GBR,3,,,,3,,51.400511862532426,-0.7675701597850377,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",304,,
,Bradford,England,GBR,11,,,,11,,53.84824612590796,-1.812523939378309,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",305,,
,Brent,England,GBR,128,,,,128,,51.56151713725606,-0.2522658957045394,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",306,,
,Brighton and Hove,England,GBR,17,,,,17,,50.83370545060512,-0.0956836538794903,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",307,,
,"Bristol, City of",England,GBR,23,,,,23,,,,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,,,,
,Bromley,England,GBR,67,,,,67,,51.36398397443085,0.044925265988212004,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",308,,
,Buckinghamshire,England,GBR,44,,,,44,781167,51.77382975993544,-0.8048032292356311,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",309,,
,Bury,England,GBR,14,,,,14,,53.584358023753765,-2.313881069755581,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",310,,
,Calderdale,England,GBR,5,,,,5,,53.754367784295795,-1.9539011830931372,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",311,,
,Cambridgeshire,England,GBR,20,,,,20,830279,52.3633803375825,0.02921563059686605,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",312,,
,Camden,England,GBR,53,,,,53,,51.534399929962774,-0.15101884604291627,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",313,,
,Central Bedfordshire,England,GBR,14,,,,14,,52.005637315759486,-0.40933641209576876,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",314,,
,Cheshire East,England,GBR,18,,,,18,,53.16374492069153,-2.3151145353575373,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",315,,
,Cheshire West and Chester,England,GBR,11,,,,11,,53.1486968423354,-2.753126456920455,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",316,,
,Cornwall and Isles of Scilly,England,GBR,20,,,,20,,,,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,,,,
,County Durham,England,GBR,11,,,,11,,54.67953095184194,-1.799640245530711,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",317,,
,Coventry,England,GBR,14,,,,14,,52.397590135426384,-1.547535670934451,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",318,,
,Croydon,England,GBR,84,,,,84,,51.366968289205175,-0.07526119659695496,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",319,,
,Cumbria,England,GBR,79,,,,79,497874,54.65147772950007,-2.894685635497069,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",320,,
,Darlington,England,GBR,3,,,,3,,54.5325890167197,-1.5471868553890715,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",321,,
,Derby,England,GBR,23,,,,23,,52.889821072034806,-1.473741726249699,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",322,,
,Derbyshire,England,GBR,75,,,,75,1032267,53.10898082160762,-1.596395738322684,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",323,,
,Devon,England,GBR,43,,,,43,1159832,50.73217421134865,-3.7468521474031253,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",324,,
,Doncaster,England,GBR,7,,,,7,,53.51311636043167,-1.1025886705806727,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",325,,
,Dorset,England,GBR,11,,,,11,759768,50.83684499757297,-2.3107224188537714,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",326,,
,Dudley,England,GBR,24,,,,24,,52.49018902145616,-2.089965285219762,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",327,,
,Ealing,England,GBR,97,,,,97,,51.52145498321087,-0.31465226938672686,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",328,,
,East Riding of Yorkshire,England,GBR,15,,,,15,594825,53.88757670754899,-0.4702299669435206,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",329,,
,East Sussex,England,GBR,9,,,,9,820842,50.94161367390575,0.3705739670149626,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",330,,
,Enfield,England,GBR,68,,,,68,,51.6391351386757,-0.08400660437129659,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",331,,
,Essex,England,GBR,53,,,,53,1773154,51.801330145419854,0.6384996882008807,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",332,,
,Gateshead,England,GBR,3,,,,3,,54.94435801006409,-1.6728933342100163,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",333,,
,Gloucestershire,England,GBR,29,,,,29,882888,51.84146129050612,-2.1589416167073807,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",334,,
,Greenwich,England,GBR,61,,,,61,,51.467168891331255,0.04868472621913611,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",335,,
,Hackney and City of London,England,GBR,64,,,,64,,,,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,,,,
,Halton,England,GBR,7,,,,7,,53.360951641505125,-3.055812369847803,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",336,,
,Hammersmith and Fulham,England,GBR,51,,,,51,,51.49955709528368,-0.2078500022258254,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",337,,
,Hampshire,England,GBR,156,,,,156,1800511,51.05528290387548,-1.3405973986010906,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",338,,
,Haringey,England,GBR,57,,,,57,,51.583918870809214,-0.09633226132478967,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",339,,
,Harrow,England,GBR,103,,,,103,,51.593362738849294,-0.3332945418096642,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",340,,
,Hartlepool,England,GBR,2,,,,2,,54.666020093800526,-1.290542151179023,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",341,,
,Havering,England,GBR,35,,,,35,,51.55322306998866,0.23417727985756187,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",342,,
,"Herefordshire, County of",England,GBR,7,,,,7,,,,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,,,,
,Hertfordshire,England,GBR,92,,,,92,1154766,51.83029918091245,-0.25780819354329765,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",343,,
,Hillingdon,England,GBR,63,,,,63,,51.5343224151473,-0.43250037279398157,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",344,,
,Hounslow,England,GBR,64,,,,64,,51.454017239454004,-0.3390693831954934,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",345,,
,Isle of Wight,England,GBR,2,,,,2,139105,50.68117910350006,-1.2943416004999335,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",346,,
,Islington,England,GBR,54,,,,54,,51.54380504037027,-0.1091867740503858,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",347,,
,Kensington and Chelsea,England,GBR,81,,,,81,,51.49734792776462,-0.17697333470164267,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",348,,
,Kent,England,GBR,48,,,,48,1784369,51.20639796273913,0.7391297744358951,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",349,,
,"Kingston upon Hull, City of",England,GBR,1,,,,1,,,,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,,,,
,Kingston upon Thames,England,GBR,23,,,,23,,51.403012600601016,-0.2657405251551097,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",350,,
,Kirklees,England,GBR,11,,,,11,,53.64010463801861,-1.8024297176073958,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",351,,
,Knowsley,England,GBR,4,,,,4,,53.42208175625544,-2.8437495108312874,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",352,,
,Lambeth,England,GBR,127,,,,127,,51.45665273733394,-0.10314063148496189,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",353,,
,Lancashire,England,GBR,44,,,,44,1471979,53.86064036695933,-2.5321267362598974,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",354,,
,Leeds,England,GBR,29,,,,29,,53.80972938979946,-1.5114138447231653,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",355,,
,Leicester,England,GBR,19,,,,19,,52.60678925257193,-1.1258430644059274,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",356,,
,Leicestershire,England,GBR,43,,,,43,1005558,52.67122976369262,-1.1170709903839224,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",357,,
,Lewisham,England,GBR,67,,,,67,,51.45485698096485,-0.020626288272609372,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",358,,
,Lincolnshire,England,GBR,14,,,,14,1060567,53.12138316510095,-0.22751105405745875,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",359,,
,Liverpool,England,GBR,22,,,,22,,53.412221738037374,-2.9620655980152155,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",360,,
,Luton,England,GBR,8,,,,8,,51.88424937600786,-0.3940014311211826,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",361,,
,Manchester,England,GBR,31,,,,31,,53.44718915755354,-2.2513235753227434,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",362,,
,Medway,England,GBR,11,,,,11,,51.41229721683642,0.5708690730683657,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",363,,
,Merton,England,GBR,56,,,,56,,51.40890371353552,-0.18562913672528225,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",364,,
,Middlesbrough,England,GBR,1,,,,1,,54.531012885136505,-1.2151916162001442,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",365,,
,Milton Keynes,England,GBR,11,,,,11,,52.070181179218025,-0.7260095895209417,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",366,,
,Newcastle upon Tyne,England,GBR,34,,,,34,,55.01077984411447,-1.6197237394090394,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",367,,
,Newham,England,GBR,57,,,,57,,51.52600250990787,0.042922804493827016,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",368,,
,Norfolk,England,GBR,34,,,,34,877710,52.66413290015265,0.9523097061513965,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",369,,
,North East Lincolnshire,England,GBR,1,,,,1,,53.553496852445065,-0.1301505615609193,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",370,,
,North Lincolnshire,England,GBR,2,,,,2,,53.58327667878578,-0.558919283936299,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",371,,
,North Somerset,England,GBR,5,,,,5,,51.40801629048416,-2.8128399318404718,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",372,,
,North Tyneside,England,GBR,18,,,,18,,55.026428262859,-1.5311261769496696,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",373,,
,North Yorkshire,England,GBR,20,,,,20,1080136,54.08903304402421,-1.3737297140511806,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",374,,
,Northamptonshire,England,GBR,21,,,,21,714392,52.30807363568971,-0.8284193587164452,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",375,,
,Northumberland,England,GBR,10,,,,10,315987,55.2943535425097,-2.0702957224004597,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",376,,
,Nottingham,England,GBR,34,,,,34,,52.93211823202077,-1.1664349024987644,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",377,,
,Nottinghamshire,England,GBR,60,,,,60,1115658,53.12984518121013,-1.0091835185045852,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",378,,
,Oldham,England,GBR,23,,,,23,,53.54174510415322,-2.0505382180143386,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",379,,
,Oxfordshire,England,GBR,52,,,,52,672516,51.808104153383965,-1.2839083519388907,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",380,,
,Peterborough,England,GBR,2,,,,2,,52.58384491665956,-0.27010718424918423,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",381,,
,Plymouth,England,GBR,11,,,,11,,50.386921002852894,-4.114404709437087,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",382,,
,Portsmouth,England,GBR,25,,,,25,,50.81639231950007,-1.0414932934999115,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",383,,
,Reading,England,GBR,8,,,,8,,51.45051852416054,-1.0228260967969334,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",384,,
,Redbridge,England,GBR,45,,,,45,,51.58426768725394,0.08813968275015327,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",385,,
,Redcar and Cleveland,England,GBR,3,,,,3,,54.56022797297001,-0.9987577985335747,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",386,,
,Richmond upon Thames,England,GBR,25,,,,25,,51.43577545852057,-0.2985421411569007,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",387,,
,Rochdale,England,GBR,15,,,,15,,53.611113383875534,-2.1230948556430747,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",388,,
,Rotherham,England,GBR,9,,,,9,,53.38535818403295,-1.2620607199262963,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",389,,
,Rutland,England,GBR,0,,,,0,38022,52.62709809060436,-0.6102156235521932,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",390,,
,Salford,England,GBR,23,,,,23,,53.478487549560725,-2.4083187582041603,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",391,,
,Sandwell,England,GBR,20,,,,20,,52.51594821064137,-1.990508552377804,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",392,,
,Sefton,England,GBR,8,,,,8,,53.59523329742909,-2.9978000018707007,https://www.arcgis.com/sharing/rest/content/items/b684319181f94875a6879bbc833ca3a6/data,,0.43902439024390244,"[""Europe/London""]",393,,
